split,participant_id,file_id,video_relpath,annotation_id,frame_start,frame_end,activity,canonical_activity,chunk_id
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,34,5786,5828,interacting_with_phone,telefonla_konusma,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,37,5921,5961,interacting_with_phone,telefonla_konusma,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,5961,6006,talking_on_phone,telefonla_konusma,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6006,6051,talking_on_phone,telefonla_konusma,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6051,6098,talking_on_phone,telefonla_konusma,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6098,6143,talking_on_phone,telefonla_konusma,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6143,6189,talking_on_phone,telefonla_konusma,4
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6189,6235,talking_on_phone,telefonla_konusma,5
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6235,6280,talking_on_phone,telefonla_konusma,6
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6280,6325,talking_on_phone,telefonla_konusma,7
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6325,6371,talking_on_phone,telefonla_konusma,8
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6371,6415,talking_on_phone,telefonla_konusma,9
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6415,6460,talking_on_phone,telefonla_konusma,10
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6460,6505,talking_on_phone,telefonla_konusma,11
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6505,6551,talking_on_phone,telefonla_konusma,12
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6551,6596,talking_on_phone,telefonla_konusma,13
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6596,6643,talking_on_phone,telefonla_konusma,14
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6643,6687,talking_on_phone,telefonla_konusma,15
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6687,6733,talking_on_phone,telefonla_konusma,16
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,38,6733,6771,talking_on_phone,telefonla_konusma,17
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,39,6771,6776,interacting_with_phone,telefonla_konusma,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,41,6987,7000,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,43,7139,7171,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,53,8221,8265,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,53,8265,8292,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,54,8366,8411,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,63,9773,9818,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,63,9818,9863,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,63,9863,9909,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,63,9909,9929,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,64,10035,10081,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,66,10235,10261,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,72,11130,11166,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,73,11223,11268,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,74,11324,11370,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,74,11370,11415,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,74,11415,11460,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,74,11460,11505,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,74,11505,11550,sitting_still,normal_surus,4
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,74,11550,11595,sitting_still,normal_surus,5
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,74,11595,11640,sitting_still,normal_surus,6
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,74,11640,11686,sitting_still,normal_surus,7
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,11714,11760,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,11760,11805,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,11805,11851,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,11851,11896,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,11896,11941,sitting_still,normal_surus,4
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,11941,11987,sitting_still,normal_surus,5
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,11987,12032,sitting_still,normal_surus,6
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,12032,12077,sitting_still,normal_surus,7
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,75,12077,12104,sitting_still,normal_surus,8
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,76,12152,12184,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,81,12906,12931,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,83,12977,13024,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,83,13024,13069,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,83,13069,13115,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,83,13115,13159,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,83,13159,13205,sitting_still,normal_surus,4
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,83,13205,13244,sitting_still,normal_surus,5
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,86,13380,13425,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,86,13425,13470,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,86,13470,13516,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,86,13516,13561,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,86,13561,13569,sitting_still,normal_surus,4
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,88,13611,13657,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,88,13657,13702,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,88,13702,13719,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,92,14211,14238,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,93,14255,14302,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,93,14302,14347,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,93,14347,14392,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,93,14392,14432,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,95,14457,14504,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,95,14504,14550,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,95,14550,14595,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,95,14595,14640,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,95,14640,14673,sitting_still,normal_surus,4
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,96,14715,14744,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,98,14809,14843,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,104,15341,15386,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,104,15386,15431,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,104,15431,15436,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,105,15536,15581,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,105,15581,15608,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,111,16087,16134,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,111,16134,16179,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,111,16179,16224,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,113,16312,16357,opening_laptop,bilgisayar,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,113,16357,16402,opening_laptop,bilgisayar,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,113,16402,16427,opening_laptop,bilgisayar,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16427,16473,working_on_laptop,bilgisayar,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16473,16518,working_on_laptop,bilgisayar,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16518,16563,working_on_laptop,bilgisayar,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16563,16609,working_on_laptop,bilgisayar,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16609,16654,working_on_laptop,bilgisayar,4
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16654,16699,working_on_laptop,bilgisayar,5
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16699,16744,working_on_laptop,bilgisayar,6
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16744,16789,working_on_laptop,bilgisayar,7
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16789,16835,working_on_laptop,bilgisayar,8
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16835,16880,working_on_laptop,bilgisayar,9
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16880,16925,working_on_laptop,bilgisayar,10
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16925,16970,working_on_laptop,bilgisayar,11
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,16970,17016,working_on_laptop,bilgisayar,12
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17016,17062,working_on_laptop,bilgisayar,13
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17062,17107,working_on_laptop,bilgisayar,14
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17107,17153,working_on_laptop,bilgisayar,15
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17153,17199,working_on_laptop,bilgisayar,16
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17199,17245,working_on_laptop,bilgisayar,17
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17245,17290,working_on_laptop,bilgisayar,18
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17290,17337,working_on_laptop,bilgisayar,19
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17337,17384,working_on_laptop,bilgisayar,20
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17384,17429,working_on_laptop,bilgisayar,21
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17429,17475,working_on_laptop,bilgisayar,22
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17475,17520,working_on_laptop,bilgisayar,23
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17520,17566,working_on_laptop,bilgisayar,24
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17566,17611,working_on_laptop,bilgisayar,25
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17611,17657,working_on_laptop,bilgisayar,26
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17657,17702,working_on_laptop,bilgisayar,27
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17702,17748,working_on_laptop,bilgisayar,28
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17748,17794,working_on_laptop,bilgisayar,29
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17794,17839,working_on_laptop,bilgisayar,30
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17839,17885,working_on_laptop,bilgisayar,31
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17885,17930,working_on_laptop,bilgisayar,32
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,114,17930,17957,working_on_laptop,bilgisayar,33
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,115,17957,18003,closing_laptop,bilgisayar,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,115,18003,18048,closing_laptop,bilgisayar,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,115,18048,18078,closing_laptop,bilgisayar,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,117,18198,18227,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18296,18342,interacting_with_phone,telefonla_konusma,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18342,18388,interacting_with_phone,telefonla_konusma,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18388,18434,interacting_with_phone,telefonla_konusma,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18434,18479,interacting_with_phone,telefonla_konusma,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18479,18524,interacting_with_phone,telefonla_konusma,4
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18524,18569,interacting_with_phone,telefonla_konusma,5
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18569,18615,interacting_with_phone,telefonla_konusma,6
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18615,18660,interacting_with_phone,telefonla_konusma,7
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18660,18705,interacting_with_phone,telefonla_konusma,8
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,119,18705,18751,interacting_with_phone,telefonla_konusma,9
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,122,18834,18880,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,122,18880,18925,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,122,18925,18971,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,122,18971,19008,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,123,19067,19109,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,127,19299,19344,sitting_still,normal_surus,0
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,127,19344,19389,sitting_still,normal_surus,1
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,127,19389,19435,sitting_still,normal_surus,2
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,127,19435,19477,sitting_still,normal_surus,3
train,8,vp8/run2_2018-05-23-15-30-27.kinect_color,vp8/run2_2018-05-23-15-30-27.kinect_color.mp4,130,19564,19591,sitting_still,normal_surus,0
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,5,323,344,sitting_still,normal_surus,0
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,8,3679,3683,sitting_still,normal_surus,0
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,10,3712,3758,sitting_still,normal_surus,0
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,10,3758,3804,sitting_still,normal_surus,1
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,10,3804,3848,sitting_still,normal_surus,2
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,10,3848,3895,sitting_still,normal_surus,3
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,10,3895,3942,sitting_still,normal_surus,4
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,10,3942,3986,sitting_still,normal_surus,5
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,10,3986,4031,sitting_still,normal_surus,6
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,10,4031,4044,sitting_still,normal_surus,7
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,13,4153,4199,drinking,su_icme,0
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,13,4199,4202,drinking,su_icme,1
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,15,4262,4303,sitting_still,normal_surus,0
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,18,4593,4638,drinking,su_icme,0
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,18,4638,4645,drinking,su_icme,1
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,21,4747,4792,sitting_still,normal_surus,0
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,21,4792,4811,sitting_still,normal_surus,1
train,9,vp9/run1b_2018-05-23-16-19-17.kinect_color,vp9/run1b_2018-05-23-16-19-17.kinect_color.mp4,66,9342,9383,sitting_still,normal_surus,0
